id,total_days,avail_days,avail_rate
1322895199789495916,365,225,0.6164383561643836
1322936154616082821,365,40,0.1095890410958904
1322990321703312471,365,17,0.04657534246575343
1323073552313381088,365,346,0.947945205479452
1323572828655941570,365,365,1.0
1323743079728131190,365,334,0.915068493150685
1324471212468583336,365,338,0.9260273972602739
1324623588271554802,365,75,0.2054794520547945
1325072481872257660,365,270,0.7397260273972602
1325154347520817868,365,87,0.23835616438356164
1325719145487941225,365,122,0.33424657534246577
1325743930639696417,365,315,0.863013698630137
1325965162692646097,365,54,0.14794520547945206
1326066178502774997,365,41,0.11232876712328767
1326718385368495264,365,309,0.8465753424657534
1326752609263911951,365,342,0.936986301369863
1327486897707971822,365,361,0.989041095890411
1327796062815476058,365,338,0.9260273972602739
1327896779241199468,365,328,0.8986301369863013
1327934038613436850,365,364,0.9972602739726028
1327987411880339109,365,66,0.18082191780821918
1328061569314162449,365,304,0.8328767123287671
1328323844948970854,365,67,0.18356164383561643
1328556263464823159,365,84,0.23013698630136986
1328713474972448999,365,349,0.9561643835616438
1329615651002880207,365,121,0.3315068493150685
1329677671268986829,365,329,0.9013698630136986
1329688628859281486,365,167,0.4575342465753425
1329694015690440138,365,240,0.6575342465753424
1330059975634686348,365,120,0.3287671232876712
1330333449247726446,365,105,0.2876712328767123
1330365094038889496,365,364,0.9972602739726028
1330970031315164079,365,241,0.6602739726027397
1331008286569322583,365,272,0.7452054794520548
1331639155614439464,365,255,0.6986301369863014
1331805449864924185,365,313,0.8575342465753425
1331830334761537418,365,79,0.21643835616438356
1332396380054879948,365,19,0.052054794520547946
1333653862807302049,365,180,0.4931506849315068
1333783953504309405,365,85,0.2328767123287671
1333894071399607317,365,45,0.1232876712328767
1334369782087460818,365,180,0.4931506849315068
1334374422379049301,365,334,0.915068493150685
1334375982797317210,365,99,0.27123287671232876
1334377532067214270,365,180,0.4931506849315068
1334390017147660089,365,222,0.6082191780821918
1334396618070204153,365,117,0.32054794520547947
1334523627692755895,365,77,0.21095890410958903
1334540483294626235,365,90,0.2465753424657534
1334563003243935184,365,90,0.2465753424657534
1334582444372317890,365,125,0.3424657534246575
1334778893973629207,365,23,0.06301369863013699
1334788427374645400,365,129,0.35342465753424657
1335239963215804866,365,120,0.3287671232876712
1335378191603775031,365,192,0.5260273972602739
1335400315670999801,365,212,0.5808219178082191
1335496065960975780,365,144,0.39452054794520547
1335882982484798645,365,162,0.4438356164383562
1335916752164475578,365,259,0.7095890410958904
1335931226255392096,365,44,0.12054794520547946
1335941620119981026,365,149,0.40821917808219177
1335987024303379346,365,267,0.7315068493150685
1335989174726216085,365,236,0.6465753424657534
1336019650602882195,365,262,0.7178082191780822
1336025714282132141,365,266,0.7287671232876712
1336036241003162042,365,269,0.736986301369863
1336097320112972734,365,258,0.7068493150684931
1336129631424153939,365,26,0.07123287671232877
1336159955216859311,365,261,0.7150684931506849
1336162941929972034,365,253,0.6931506849315069
1336324264325525092,365,288,0.7890410958904109
1336415325396174530,365,271,0.7424657534246575
1336804064363333163,365,315,0.863013698630137
1336832793216315484,365,345,0.9452054794520548
1336859786699121414,365,335,0.9178082191780822
1336965293510224018,365,88,0.2410958904109589
1336988379857481446,365,90,0.2465753424657534
1337467605411430732,365,334,0.915068493150685
1337474226496435485,365,364,0.9972602739726028
1337479476649672134,365,364,0.9972602739726028
1337562452764449213,365,364,0.9972602739726028
1337567225846550361,365,364,0.9972602739726028
1338145832567456406,365,362,0.9917808219178083
1338179970714667333,365,136,0.3726027397260274
1338459005996216223,365,74,0.20273972602739726
1338780320287886104,365,7,0.019178082191780823
1338951563581099040,365,268,0.7342465753424657
1339033994534955594,365,323,0.8849315068493151
1339038375165340176,365,364,0.9972602739726028
1339043630778443777,365,364,0.9972602739726028
1339048201721264252,365,364,0.9972602739726028
1339052071139175813,365,334,0.915068493150685
1339056187809679186,365,364,0.9972602739726028
1339061722810844318,365,349,0.9561643835616438
1339065050276343397,365,277,0.7589041095890411
1339069792701932190,365,324,0.8876712328767123
1339092938883051380,365,364,0.9972602739726028
1339100406945816024,365,364,0.9972602739726028
1339106170021696573,365,364,0.9972602739726028
1339110246731160700,365,364,0.9972602739726028
1339115851879264119,365,334,0.915068493150685
1339546867884838766,365,214,0.5863013698630137
1339646422013529709,365,325,0.8904109589041096
1339779974091579727,365,364,0.9972602739726028
1339790344574511569,365,344,0.9424657534246575
1339796667829196964,365,345,0.9452054794520548
1339799252377412026,365,345,0.9452054794520548
1339808926103890725,365,333,0.9123287671232877
1339813638908425160,365,345,0.9452054794520548
1340147045395738376,365,135,0.3698630136986301
1340201028693828370,365,0,0.0
1340372136278068972,365,169,0.46301369863013697
1340960411711676166,365,28,0.07671232876712329
1340970060291983087,365,16,0.043835616438356165
1341048988157546936,365,78,0.2136986301369863
1341090637783834720,365,365,1.0
1341134352865505296,365,365,1.0
1341178373103621792,365,239,0.6547945205479452
1341454895787200866,365,156,0.4273972602739726
1341567756021071802,365,118,0.3232876712328767
1341778665235589172,365,279,0.7643835616438356
1341824744385264724,365,289,0.7917808219178082
1342470114985868867,365,334,0.915068493150685
1342513025350310048,365,42,0.11506849315068493
1342539220797553245,365,343,0.9397260273972603
1342546492520170660,365,349,0.9561643835616438
1342552500070581153,365,121,0.3315068493150685
1342554723137528718,365,354,0.9698630136986301
1342559062682977139,365,218,0.5972602739726027
1342561393815530556,365,133,0.3643835616438356
1342562908467031074,365,133,0.3643835616438356
1342566046621866877,365,133,0.3643835616438356
1342568677153642584,365,133,0.3643835616438356
1342571125532293671,365,183,0.5013698630136987
1342572976380005254,365,133,0.3643835616438356
1342590215007994160,365,244,0.6684931506849315
1342624043956890175,365,180,0.4931506849315068
1343271167432540941,365,239,0.6547945205479452
1343295305313856332,365,318,0.8712328767123287
1343536275160652377,365,0,0.0
1344979854454053381,365,81,0.2219178082191781
1345034197301908621,365,343,0.9397260273972603
1345243127076599519,365,360,0.9863013698630136
1345336196979414197,365,49,0.13424657534246576
1345884918333482221,365,357,0.9780821917808219
1346215038457297855,365,293,0.8027397260273973
1346334907851351087,365,231,0.6328767123287671
1346776752318198084,365,137,0.37534246575342467
1347512375404838956,365,257,0.7041095890410959
1347706979437150654,365,151,0.4136986301369863
1348559537256433268,365,114,0.31232876712328766
1348563773863032209,365,61,0.16712328767123288
1349057522378509256,365,58,0.1589041095890411
1349182292570740752,365,318,0.8712328767123287
1349342304043754830,365,114,0.31232876712328766
1349646035116535048,365,55,0.1506849315068493
1349650555282823947,365,67,0.18356164383561643
1349659669319300242,365,46,0.12602739726027398
1349705273457417907,365,56,0.15342465753424658
1349708612682035283,365,48,0.13150684931506848
1349712102633495215,365,38,0.10410958904109589
1349754456228019352,365,56,0.15342465753424658
1349944539669286177,365,251,0.6876712328767123
1350679814364079309,365,272,0.7452054794520548
1350804620595667502,365,79,0.21643835616438356
1350807219332556605,365,241,0.6602739726027397
1351141440483221555,365,320,0.8767123287671232
1351312092036160685,365,113,0.3095890410958904
1351331877814169424,365,337,0.9232876712328767
1351942960529326502,365,0,0.0
1351954099024082023,365,255,0.6986301369863014
1352569152039224462,365,236,0.6465753424657534
1352960410897194291,365,325,0.8904109589041096
1352964605905887159,365,260,0.7123287671232876
1352977459321059485,365,324,0.8876712328767123
1352981095917788968,365,329,0.9013698630136986
1352986805245752548,365,331,0.9068493150684932
1353278747614022945,365,67,0.18356164383561643
1353283961539518322,365,60,0.1643835616438356
1353364566516995882,365,70,0.1917808219178082
1353412203445630231,365,365,1.0
1353415402514086267,365,365,1.0
1353604043218931810,365,274,0.7506849315068493
1354047370965957939,365,247,0.6767123287671233
1354079478000310246,365,351,0.9616438356164384
1354188612441516964,365,235,0.6438356164383562
1354314306444199970,365,347,0.9506849315068493
1354675311776597075,365,349,0.9561643835616438
1354838921617904489,365,359,0.9835616438356164
1355151266115701941,365,129,0.35342465753424657
1355341496948371756,365,232,0.6356164383561644
1356148258248933364,365,179,0.4904109589041096
1356159092482964713,365,272,0.7452054794520548
1356177442322068221,365,199,0.5452054794520548
1356254920435719876,365,309,0.8465753424657534
1356315253285310219,365,130,0.3561643835616438
1356570565486599436,365,66,0.18082191780821918
1357140500481878648,365,235,0.6438356164383562
1357284451468190381,365,128,0.3506849315068493
1357642610606165229,365,357,0.9780821917808219
1357681713120015538,365,365,1.0
1357685784091667740,365,362,0.9917808219178083
1357701244787916850,365,362,0.9917808219178083
1357715583550659500,365,347,0.9506849315068493
1357724276693706960,365,353,0.9671232876712329
1357752713675183971,365,339,0.9287671232876712
1357857642442718690,365,88,0.2410958904109589
1357869100139112731,365,180,0.4931506849315068
1357973459349274671,365,66,0.18082191780821918
1358072909361869584,365,202,0.5534246575342465
1358434519661960690,365,363,0.9945205479452055
1358434562811482124,365,339,0.9287671232876712
1358444437370404404,365,323,0.8849315068493151
1358444452091019553,365,325,0.8904109589041096
1358444465831672999,365,339,0.9287671232876712
1358444477310013037,365,298,0.8164383561643835
1359117115886384920,365,349,0.9561643835616438
1359165708019964790,365,142,0.38904109589041097
1359189328291316539,365,351,0.9616438356164384
1359192316735917452,365,72,0.19726027397260273
1359220166784968434,365,145,0.3972602739726027
1359307970463385223,365,365,1.0
1359764963365552378,365,179,0.4904109589041096
1359830925827880826,365,304,0.8328767123287671
1359872368875140546,365,358,0.9808219178082191
1359892582150477299,365,360,0.9863013698630136
1359899737992079605,365,346,0.947945205479452
1359899752946018231,365,346,0.947945205479452
1359928650702224177,365,354,0.9698630136986301
1360134846153558938,365,284,0.7780821917808219
1360641207696114235,365,284,0.7780821917808219
1360641222222537912,365,336,0.9205479452054794
1360653687508944239,365,336,0.9205479452054794
1360677321440767450,365,0,0.0
1360890775176462289,365,66,0.18082191780821918
1360900191922425445,365,56,0.15342465753424658
1360916652431948104,365,146,0.4
1361223152952554379,365,230,0.6301369863013698
1361330313421428369,365,365,1.0
1361342149671937866,365,240,0.6575342465753424
1361400588609943202,365,333,0.9123287671232877
1361586635292135823,365,107,0.29315068493150687
1362996633416839751,365,203,0.5561643835616439
1363499728073541404,365,186,0.5095890410958904
1363552827772581215,365,241,0.6602739726027397
1363565587067255218,365,212,0.5808219178082191
1363706811577260499,365,23,0.06301369863013699
1363748786387628101,365,0,0.0
1363791897499465274,365,176,0.4821917808219178
1364124530904470275,365,125,0.3424657534246575
1364582413587924386,365,85,0.2328767123287671
1364886694527608721,365,95,0.2602739726027397
1364956706027049457,365,115,0.3150684931506849
1365169164612565485,365,365,1.0
1365949893166653791,365,91,0.2493150684931507
1366428961612774375,365,352,0.9643835616438357
1366679425024327535,365,354,0.9698630136986301
1367215167168976226,365,107,0.29315068493150687
1367885610019202539,365,324,0.8876712328767123
1367931960282382997,365,0,0.0
1368584941877569391,365,41,0.11232876712328767
1368644457005040086,365,272,0.7452054794520548
1368900897143159001,365,111,0.3041095890410959
1369322364909361650,365,210,0.5753424657534246
1369333457934268902,365,272,0.7452054794520548
1369342939212481175,365,71,0.19452054794520549
1369346493126207705,365,0,0.0
1369350811794077035,365,0,0.0
1369396810931049904,365,110,0.3013698630136986
1369450106755633333,365,274,0.7506849315068493
1369510626778768693,365,365,1.0
1369516799447346282,365,274,0.7506849315068493
1369539434967879180,365,360,0.9863013698630136
1370694214728184183,365,106,0.29041095890410956
1371489903513786700,365,349,0.9561643835616438
1371489916556226020,365,353,0.9671232876712329
1371508094487399716,365,346,0.947945205479452
1371701241972057054,365,75,0.2054794520547945
1372132665641917001,365,343,0.9397260273972603
1372132697811873545,365,341,0.9342465753424658
1372132730099867546,365,361,0.989041095890411
1372188484969260867,365,337,0.9232876712328767
1372240034033926344,365,173,0.473972602739726
1372306020958693590,365,272,0.7452054794520548
1372913977517611947,365,0,0.0
1372937731031496560,365,90,0.2465753424657534
1372942018379450460,365,270,0.7397260273972602
1373177365301729674,365,206,0.5643835616438356
1373191684051075241,365,177,0.4849315068493151
1373487179380602994,365,254,0.6958904109589041
1373578675346696379,365,124,0.33972602739726027
1373600828134886162,365,140,0.3835616438356164
1373678629406627489,365,132,0.36164383561643837
1374278463972136597,365,360,0.9863013698630136
1374548433893898270,365,70,0.1917808219178082
1374574805123859057,365,81,0.2219178082191781
1375141588846994875,365,51,0.13972602739726028
1375156025391107278,365,190,0.5205479452054794
1375202851311944387,365,19,0.052054794520547946
1375220945205654922,365,208,0.5698630136986301
1375753863378272264,365,44,0.12054794520547946
1375960206225201170,365,280,0.7671232876712328
1376434983182182189,365,355,0.9726027397260274
1376451229781334787,365,356,0.9753424657534246
1376453983345883836,365,345,0.9452054794520548
1376456204843161671,365,246,0.673972602739726
1376500021388296534,365,338,0.9260273972602739
1376557783431171443,365,311,0.852054794520548
1376627059097216274,365,172,0.4712328767123288
1376781834586067978,365,151,0.4136986301369863
1377454307647150349,365,116,0.3178082191780822
1377684828526525172,365,365,1.0
1377924907899002613,365,87,0.23835616438356164
1377938429262495005,365,322,0.8821917808219178
1377938688144540153,365,0,0.0
1377958411535269740,365,323,0.8849315068493151
1378085293631260021,365,280,0.7671232876712328
1378099322751033231,365,37,0.10136986301369863
1378270268222585877,365,154,0.42191780821917807
1378297330854595409,365,158,0.4328767123287671
1378330975258051006,365,170,0.4657534246575342
1378837314467026006,365,303,0.8301369863013699
1379027051776324564,365,200,0.547945205479452
1379433430567549628,365,277,0.7589041095890411
1379455853726287754,365,0,0.0
1379458078306518663,365,120,0.3287671232876712
1379471036223798357,365,270,0.7397260273972602
1379478966047177539,365,0,0.0
1379484686455608308,365,0,0.0
1379495183743773788,365,92,0.25205479452054796
1379665749095868415,365,124,0.33972602739726027
1379694530745856481,365,101,0.27671232876712326
1379701822258626651,365,164,0.44931506849315067
1379731771884110952,365,179,0.4904109589041096
1380038580104678234,365,365,1.0
1380152921845873847,365,85,0.2328767123287671
1380195639608118889,365,15,0.0410958904109589
1380207225782051720,365,77,0.21095890410958903
1380510518087290670,365,67,0.18356164383561643
1380914408228878382,365,290,0.7945205479452054
1381019059020730001,365,122,0.33424657534246577
1381165393202971555,365,272,0.7452054794520548
1381495781883485797,365,175,0.4794520547945205
1381605875474601681,365,132,0.36164383561643837
1381763783442931155,365,175,0.4794520547945205
1381869861896330194,365,59,0.16164383561643836
1382295250979562532,365,52,0.14246575342465753
1382330804029160378,365,54,0.14794520547945206
1382333591745914852,365,268,0.7342465753424657
1382344913005168941,365,31,0.08493150684931507
1382643886879528242,365,88,0.2410958904109589
1383071330903319991,365,229,0.6273972602739726
1383122430853259440,365,315,0.863013698630137
1383165182545936880,365,99,0.27123287671232876
1383166539850383952,365,158,0.4328767123287671
1383181231545188180,365,180,0.4931506849315068
1383769652913432484,365,358,0.9808219178082191
1383778235243870457,365,237,0.6493150684931507
1383833693532056354,365,209,0.5726027397260274
1383836675815250644,365,183,0.5013698630136987
1383922787996050132,365,365,1.0
1384029173741834977,365,6,0.01643835616438356
1384114293758424180,365,365,1.0
1384216088732285300,365,129,0.35342465753424657
1384360277057991679,365,272,0.7452054794520548
1384452116318993324,365,161,0.4410958904109589
1384491600513296743,365,272,0.7452054794520548
1384504526753335225,365,272,0.7452054794520548
1384521480878999582,365,248,0.6794520547945205
1384531514435475198,365,272,0.7452054794520548
1384614491370926768,365,112,0.30684931506849317
1384720103878203184,365,346,0.947945205479452
1384961848097014761,365,76,0.20821917808219179
1384994697484401478,365,80,0.2191780821917808
1385105780689461142,365,272,0.7452054794520548
1385110356372218891,365,294,0.8054794520547945
1385120913525402863,365,303,0.8301369863013699
1385309529558389589,365,92,0.25205479452054796
1385538263797754338,365,344,0.9424657534246575
1385543017815035248,365,15,0.0410958904109589
1385964034467072480,365,150,0.410958904109589
1385971521280632396,365,41,0.11232876712328767
1386228669898919915,365,362,0.9917808219178083
1386234811900417321,365,0,0.0
1386419204859400853,365,83,0.2273972602739726
1386729540250136089,365,81,0.2219178082191781
1386737129775274934,365,175,0.4794520547945205
1386777645220197463,365,269,0.736986301369863
1386778936621000124,365,91,0.2493150684931507
1386990741734083593,365,174,0.4767123287671233
1387160687688373432,365,221,0.6054794520547945
1387177888048147007,365,260,0.7123287671232876
1387462108840977705,365,145,0.3972602739726027
1387649282631107974,365,64,0.17534246575342466
1387697220799271566,365,333,0.9123287671232877
1387989954891937280,365,108,0.2958904109589041
1388184559979509171,365,154,0.42191780821917807
1388303834286260797,365,64,0.17534246575342466
1388389404020150985,365,280,0.7671232876712328
1388995612187171781,365,273,0.7479452054794521
1389080480468898606,365,54,0.14794520547945206
1389138617737008575,365,300,0.821917808219178
1389453496187670961,365,278,0.7616438356164383
1389466553855902782,365,241,0.6602739726027397
1389538303425504397,365,315,0.863013698630137
1389566414453506521,365,320,0.8767123287671232
1389590691698292760,365,311,0.852054794520548
1389600289778680636,365,285,0.7808219178082192
1389613468281961532,365,47,0.12876712328767123
1389621538142484752,365,34,0.09315068493150686
1389656980776382438,365,39,0.10684931506849316
1389663574245849155,365,54,0.14794520547945206
1390173565214861844,365,331,0.9068493150684932
1390197218935322921,365,87,0.23835616438356164
1390198673261840623,365,60,0.1643835616438356
1390205625713710859,365,55,0.1506849315068493
1390211692665597328,365,83,0.2273972602739726
1390212106655378883,365,65,0.1780821917808219
1390220923689410483,365,76,0.20821917808219179
1390282124604961985,365,291,0.7972602739726027
1390335851528307234,365,50,0.136986301369863
1390369711569776345,365,68,0.1863013698630137
1390412301793163637,365,29,0.07945205479452055
1390444222147656886,365,0,0.0
1390464623350090729,365,0,0.0
1390547599965393515,365,61,0.16712328767123288
1390565728303167410,365,109,0.29863013698630136
1390914728976144349,365,0,0.0
1390941940560931627,365,68,0.1863013698630137
1390947870604744674,365,66,0.18082191780821918
1390990482912729051,365,44,0.12054794520547946
1390996145480272275,365,41,0.11232876712328767
1391186412804332252,365,69,0.18904109589041096
1391210141754711757,365,39,0.10684931506849316
1391261464171612600,365,74,0.20273972602739726
1391274404328874615,365,70,0.1917808219178082
1391287170113206670,365,80,0.2191780821917808
1391299286098717399,365,88,0.2410958904109589
1391312909970034440,365,110,0.3013698630136986
1391384461180611300,365,346,0.947945205479452
1391397400701497875,365,298,0.8164383561643835
1391639713373265130,365,69,0.18904109589041096
1391645879578824127,365,58,0.1589041095890411
1391648556562512630,365,60,0.1643835616438356
1391674269809025385,365,38,0.10410958904109589
1391675314811089375,365,332,0.9095890410958904
1391709398679108836,365,39,0.10684931506849316
1391717701572625290,365,24,0.06575342465753424
1391732378186494847,365,28,0.07671232876712329
1391767396442032329,365,272,0.7452054794520548
1391826000274438774,365,303,0.8301369863013699
1391883859173768648,365,61,0.16712328767123288
1391943145899399537,365,71,0.19452054794520549
1391946128181994426,365,273,0.7479452054794521
1391993617208611667,365,82,0.22465753424657534
1392152058065765216,365,358,0.9808219178082191
1392156983031281357,365,345,0.9452054794520548
1392159186703510548,365,118,0.3232876712328767
1392161109931888837,365,365,1.0
1392656437526763834,365,70,0.1917808219178082
1392770466103733093,365,171,0.4684931506849315
1392792323838685901,365,172,0.4712328767123288
1392808425219032204,365,154,0.42191780821917807
1392812873905269761,365,42,0.11506849315068493
1392817096672832051,365,148,0.4054794520547945
1393226233636400929,365,153,0.4191780821917808
1393263066744197581,365,117,0.32054794520547947
1393296388225482457,365,133,0.3643835616438356
1393451138462038877,365,142,0.38904109589041097
1393649817507393955,365,122,0.33424657534246577
1393803678279889741,365,301,0.8246575342465754
1393821473474245983,365,341,0.9342465753424658
1393848944971253272,365,204,0.5589041095890411
1393861013034746242,365,0,0.0
1393876291451191174,365,163,0.4465753424657534
1393891117009759391,365,121,0.3315068493150685
1393943219305520191,365,152,0.41643835616438357
1393952509137443661,365,364,0.9972602739726028
1394055448668640263,365,201,0.5506849315068493
1394068787687816365,365,145,0.3972602739726027
1394078085957534225,365,137,0.37534246575342467
1394087924372258104,365,160,0.4383561643835616
1394094851635909156,365,290,0.7945205479452054
1394120753600443269,365,146,0.4
1394130457827163600,365,141,0.3863013698630137
1394175441328577702,365,35,0.0958904109589041
1394525697796501982,365,206,0.5643835616438356
1394708801057664960,365,73,0.2
1394742883761294555,365,113,0.3095890410958904
1394827146998625704,365,54,0.14794520547945206
1394837062356116745,365,164,0.44931506849315067
1394861033496202563,365,0,0.0
1394861103039513039,365,365,1.0
1395094574445963061,365,123,0.336986301369863
1395193699363511685,365,0,0.0
1395279273607048684,365,204,0.5589041095890411
1395292342717858822,365,204,0.5589041095890411
1395308460380010651,365,204,0.5589041095890411
1395554248209049519,365,332,0.9095890410958904
1395597905909429254,365,139,0.38082191780821917
1396249388984584475,365,228,0.6246575342465753
1396277581646434798,365,272,0.7452054794520548
1396369970384347711,365,64,0.17534246575342466
1396464684513169931,365,179,0.4904109589041096
1396747149799762209,365,358,0.9808219178082191
1397023476721613818,365,74,0.20273972602739726
1397030053554648965,365,86,0.2356164383561644
1397032104747002932,365,84,0.23013698630136986
1397053366135298755,365,274,0.7506849315068493
1397062250788526001,365,75,0.2054794520547945
1397063041528432943,365,31,0.08493150684931507
1397063560506351315,365,77,0.21095890410958903
1397740147891904968,365,80,0.2191780821917808
1397763816420996031,365,61,0.16712328767123288
1397896109147231429,365,0,0.0
1398015595747681554,365,176,0.4821917808219178
1398277456320695653,365,111,0.3041095890410959
1398334038924467061,365,180,0.4931506849315068
1398901053674156089,365,133,0.3643835616438356
1398921911655920549,365,204,0.5589041095890411
1399011431424414608,365,88,0.2410958904109589
1399094487082833674,365,95,0.2602739726027397
1399101695846994923,365,133,0.3643835616438356
1399274681216342484,365,72,0.19726027397260273
1399632805242501683,365,271,0.7424657534246575
1399788602045648156,365,63,0.1726027397260274
1399796041789090020,365,52,0.14246575342465753
1399802402486862797,365,77,0.21095890410958903
1399847453946740925,365,365,1.0
1399850590926169708,365,309,0.8465753424657534
1399928526530391501,365,286,0.7835616438356164
1399973230872584000,365,275,0.7534246575342466
1400646126048937246,365,353,0.9671232876712329
1400753301382014808,365,361,0.989041095890411
1400756579488181348,365,357,0.9780821917808219
1400760834656352874,365,357,0.9780821917808219
1401037161641178530,365,47,0.12876712328767123
1401078398700173177,365,206,0.5643835616438356
1401098157223934439,365,146,0.4
1401242122187945739,365,44,0.12054794520547946
1401254305342630709,365,365,1.0
1401364193734695370,365,365,1.0
1401802195934903855,365,321,0.8794520547945206
1401818111942529251,365,250,0.684931506849315
1401850337006791106,365,218,0.5972602739726027
1401851328126982249,365,73,0.2
1401914977913520927,365,58,0.1589041095890411
1401937586707182863,365,84,0.23013698630136986
1401967064078602754,365,91,0.2493150684931507
1401983749479475796,365,168,0.4602739726027397
1402050300125949360,365,36,0.09863013698630137
1402180339940025954,365,89,0.24383561643835616
1402208955852575502,365,30,0.0821917808219178
1402209602487266381,365,36,0.09863013698630137
1402711931290434058,365,161,0.4410958904109589
1402948086183472918,365,173,0.473972602739726
1403261185606646537,365,330,0.9041095890410958
1403333889773331608,365,66,0.18082191780821918
1403363999175338344,365,66,0.18082191780821918
1403368669886174461,365,39,0.10684931506849316
1403369922265656382,365,240,0.6575342465753424
1403495648395998634,365,364,0.9972602739726028
1403514099223591507,365,282,0.7726027397260274
1403632179372943657,365,8,0.021917808219178082
1403701070962430502,365,131,0.3589041095890411
1403993979530657887,365,54,0.14794520547945206
1404008893607354384,365,177,0.4849315068493151
1404075355431994890,365,257,0.7041095890410959
1404610489026087424,365,244,0.6684931506849315
1404661049426841783,365,325,0.8904109589041096
1404722155804161195,365,263,0.7205479452054795
1405068288783964246,365,34,0.09315068493150686
1405111977312137473,365,262,0.7178082191780822
1405416841534418202,365,72,0.19726027397260273
1405442756676817610,365,74,0.20273972602739726
1405454932671198642,365,78,0.2136986301369863
1405463838013763476,365,6,0.01643835616438356
1405466975486480693,365,0,0.0
1405466994939902725,365,0,0.0
1405470256233424360,365,259,0.7095890410958904
1405474329794244586,365,280,0.7671232876712328
1405522822932780621,365,0,0.0
1405522840405762077,365,0,0.0
1405526062302982612,365,0,0.0
1405529213140018578,365,148,0.4054794520547945
1405569228983536007,365,0,0.0
1405912052546255601,365,68,0.1863013698630137
1405915381024422419,365,74,0.20273972602739726
1406135594931194132,365,263,0.7205479452054795
1406186672859964112,365,365,1.0
1406192281506528692,365,328,0.8986301369863013
1406204623480036794,365,326,0.8931506849315068
1406271375956961627,365,252,0.6904109589041096
1406342980284377449,365,0,0.0
1406358409064418931,365,159,0.43561643835616437
1406864024142489335,365,361,0.989041095890411
1406917863210100475,365,339,0.9287671232876712
1406956475942654478,365,87,0.23835616438356164
1407138788614718213,365,160,0.4383561643835616
1407150017505787063,365,0,0.0
1407672454711592831,365,339,0.9287671232876712
1407760902625233150,365,161,0.4410958904109589
1407959658694637186,365,326,0.8931506849315068
1408004419474902071,365,354,0.9698630136986301
1408009204988003403,365,344,0.9424657534246575
1408051506890917799,365,323,0.8849315068493151
1408317829829375321,365,143,0.3917808219178082
1408841951858862706,365,156,0.4273972602739726
1408929272390002454,365,180,0.4931506849315068
1409153987116896804,365,103,0.2821917808219178
1409784114846116567,365,316,0.8657534246575342
1409918860503026396,365,283,0.7753424657534247
1409977248018868557,365,63,0.1726027397260274
1410054383458339543,365,166,0.4547945205479452
1410085235351488281,365,311,0.852054794520548
1410135879240014588,365,73,0.2
1410184211298597343,365,158,0.4328767123287671
1410200410823011128,365,128,0.3506849315068493
1410516676917990334,365,114,0.31232876712328766
1410666951452274702,365,344,0.9424657534246575
1410738499724875344,365,241,0.6602739726027397
1410774656576814504,365,90,0.2465753424657534
1411222375419005823,365,138,0.3780821917808219
1411301050177577522,365,360,0.9863013698630136
1411412457544336433,365,4,0.010958904109589041
1411487014783066824,365,247,0.6767123287671233
1411504308379192568,365,364,0.9972602739726028
1411521019399784192,365,241,0.6602739726027397
1411570597136686384,365,222,0.6082191780821918
1412829216953930547,365,0,0.0
1412938257282422024,365,158,0.4328767123287671
1412944920633491966,365,166,0.4547945205479452
1413125600108348075,365,25,0.0684931506849315
1413129377359401052,365,63,0.1726027397260274
1413553118066256855,365,72,0.19726027397260273
1413553156696922312,365,326,0.8931506849315068
1413626280890846612,365,298,0.8164383561643835
1413749168605262935,365,333,0.9123287671232877
1414153906567898685,365,103,0.2821917808219178
1414175179813955609,365,152,0.41643835616438357
1414227729564016638,365,110,0.3013698630136986
1414459162709893613,365,28,0.07671232876712329
1414480382214567356,365,162,0.4438356164383562
1414823327626601007,365,72,0.19726027397260273
1414853745045156843,365,365,1.0
1414858675453880662,365,87,0.23835616438356164
1414861340851975643,365,214,0.5863013698630137
1415037748701671677,365,30,0.0821917808219178
1415041191351877920,365,266,0.7287671232876712
1415213197038868261,365,365,1.0
1415349711305015297,365,331,0.9068493150684932
1415670135846961181,365,142,0.38904109589041097
1415734014060655518,365,177,0.4849315068493151
1415736982079874634,365,125,0.3424657534246575
1415761009857316524,365,148,0.4054794520547945
1415764185987227284,365,365,1.0
1415764843551798096,365,135,0.3698630136986301
1415767094356778420,365,158,0.4328767123287671
1415771291852051442,365,169,0.46301369863013697
1415776055461222256,365,149,0.40821917808219177
1415781161499936431,365,174,0.4767123287671233
1415784200481938938,365,176,0.4821917808219178
1415787740573796488,365,158,0.4328767123287671
1415788975871190463,365,342,0.936986301369863
1415792535083988551,365,176,0.4821917808219178
1415798030273304422,365,148,0.4054794520547945
1415801631934300380,365,150,0.410958904109589
1415803517512883857,365,286,0.7835616438356164
1415829888279939921,365,162,0.4438356164383562
1415833109623867068,365,173,0.473972602739726
1415836231468154927,365,180,0.4931506849315068
1415841029826541467,365,180,0.4931506849315068
1415844098452115112,365,180,0.4931506849315068
1415847782788886191,365,171,0.4684931506849315
1415859350863077648,365,167,0.4575342465753425
1415862043319833595,365,179,0.4904109589041096
1415864882899862548,365,180,0.4931506849315068
1415867200875490235,365,180,0.4931506849315068
1415869041907264930,365,139,0.38082191780821917
1415870145167544884,365,173,0.473972602739726
1415871829944040338,365,179,0.4904109589041096
1415952570966826586,365,0,0.0
