id,price,minimum_nights,calculated_host_listings_count,latitude,longitude,last_review_days_ago,reviews_per_month,is_superhost_proxy,avail_rate,room_type_enc,neighbourhood_enc,is_unsold
1449432160143965503,1787.0,1,12,25.0297,121.559,9999,0.0,1,0.8,0,2,1
1449474438460500576,1086.0,2,3,25.045877949784614,121.50251151033686,112,0.98,1,0.9342465753424658,0,11,0
1449733628859701845,2030.0,20,6,25.02875,121.52167,9999,0.0,1,0.31232876712328766,0,1,0
1449751459067476665,2213.0,3,13,25.043107050439744,121.5051620453596,95,4.48,1,0.2273972602739726,0,11,0
1449861175840000925,2503.0,6,21,25.07145,121.5182,9999,0.0,1,0.4931506849315068,0,7,0
1450024198826855106,543.0,1,1,25.0033746,121.5370966,9999,0.0,0,1.0,2,9,1
1450394199603368619,975.0,2,31,25.08785,121.52448,9999,0.0,1,0.4684931506849315,0,6,0
1450426511589573710,1900.0,3,3,25.0434,121.50468,97,3.29,1,0.26301369863013696,0,11,0
1450499682342778937,1751.0,30,65,25.05387585060392,121.53993499457133,9999,0.0,1,0.5095890410958904,0,0,0
1450608876843312759,4786.0,2,1,25.05083,121.55838,142,0.83,0,0.936986301369863,0,10,0
1450655628648769175,2766.0,2,19,25.04435,121.50648,107,2.09,1,0.19726027397260273,0,11,0
1450728564981767639,983.0,30,37,25.0218,121.52656,9999,0.0,1,0.46301369863013697,0,1,0
1450800586764865685,1968.0,3,61,25.04652834250941,121.50443206915048,94,2.79,1,0.4821917808219178,0,11,0
1451098394512602660,1123.0,2,15,25.0411,121.50335,148,0.94,1,0.33424657534246577,0,11,0
1451228952062925013,2010.0,6,5,25.03281786133234,121.54530162604,9999,0.0,1,0.0,0,8,0
1451246994424716102,1048.0,90,18,25.0245534,121.5296457,9999,0.0,1,1.0,0,8,1
1451287511667123211,4283.0,30,18,25.03668,121.5446,9999,0.0,1,0.9041095890410958,0,8,1
1451347341381183351,2010.0,2,19,25.043808919497337,121.5057619361704,121,2.5,1,0.22465753424657534,0,11,0
1451393953997410853,1364.0,3,3,25.04324,121.50467,107,3.53,1,0.28493150684931506,0,11,0
1451402407543266171,2308.0,3,3,25.04273,121.50383,106,2.42,1,0.3452054794520548,0,11,0
1451402494623157462,3028.0,2,19,25.04482,121.50811,106,2.94,1,0.2054794520547945,0,11,0
1451411800370371071,2499.0,2,5,25.0305711,121.5277226,9999,0.0,1,0.4849315068493151,2,8,0
1451413560687100782,2010.0,2,5,25.0305711,121.5277226,9999,0.0,1,0.4273972602739726,2,8,0
1451417458672363563,2010.0,2,5,25.0305711,121.5277226,9999,0.0,1,0.4821917808219178,2,8,0
1451497903016381689,1282.0,30,2,25.02647,121.5336,9999,0.0,0,0.9068493150684932,2,8,1
1451509457195910570,1805.0,2,32,25.04306,121.50588,102,5.69,1,0.3835616438356164,0,11,0
1451516290544107894,1323.0,2,32,25.04376,121.50482,100,3.38,1,0.31232876712328766,0,11,0
1451521794272489092,1371.0,2,32,25.044663320385165,121.5063918713736,96,4.18,1,0.3232876712328767,0,11,0
1451525709986671891,1234.0,2,32,25.045740855958336,121.50576307088436,97,4.48,1,0.3698630136986301,0,11,0
1451528975678120761,3653.0,3,6,25.04267011353031,121.50473047020937,111,2.9,1,0.7890410958904109,0,11,0
1451947154442349073,2651.0,2,19,25.04402742308107,121.5059382811458,107,2.66,1,0.2054794520547945,0,11,0
1451981173527909618,2944.0,2,19,25.045216304277563,121.50633908518792,110,2.96,1,0.20273972602739726,0,11,0
1452142184202332646,3239.0,2,19,25.04364,121.50753,112,4.11,1,0.18082191780821918,0,11,0
1452220762302354066,1582.0,3,6,25.04729,121.50595,135,1.92,1,0.1589041095890411,0,11,0
1452311358925310851,1333.0,30,2,25.0479385,121.5540603,107,1.15,0,0.6821917808219178,0,10,0
1452765413713897530,3755.0,30,18,25.03664,121.54375,9999,0.0,1,0.6821917808219178,0,8,0
1452768952929419787,2936.0,30,18,25.03605,121.54232,9999,0.0,1,0.9972602739726028,0,8,1
1452905825938003862,2997.0,14,55,25.03176,121.55829,125,0.88,1,0.9452054794520548,0,2,1
1452924648204246866,1735.0,2,32,25.04226,121.50364,99,3.79,1,0.3589041095890411,0,11,0
1453604579817915358,2156.0,3,20,25.04237,121.55472,112,1.46,1,0.8547945205479452,0,8,0
1453640919602491239,2722.0,3,6,25.04212,121.55271,143,0.73,1,0.8383561643835616,0,8,0
1453659416582737228,2239.0,7,6,25.04433,121.55423,121,2.17,1,0.7643835616438356,0,10,0
1453671448256446742,2875.0,3,6,25.0441,121.55442,143,0.69,1,0.8547945205479452,0,8,0
1453688673687293759,1592.0,1,12,25.05884,121.52243,112,2.4,1,0.958904109589041,0,0,0
1453765774744240226,1811.0,1,12,25.05815,121.52431,130,0.77,1,0.9041095890410958,0,0,1
1453794306555397749,1723.0,1,12,25.0284,121.49993,124,1.03,1,0.9287671232876712,0,11,0
1454159200596935870,3040.0,13,55,25.02959,121.55876,9999,0.0,1,0.863013698630137,0,2,1
1454266598948210655,3200.0,14,55,25.02982,121.55759,9999,0.0,1,1.0,0,2,1
1454384549238263871,2010.0,3,15,25.0235779,121.529879,9999,0.0,1,0.0,0,8,0
1454482302995910736,1748.0,1,12,25.02855,121.5022,105,2.05,1,0.9013698630136986,0,11,0
1454739116056656798,1852.0,1,1,25.0458207,121.5145591,9999,0.0,0,0.9972602739726028,0,1,1
1454783997070680546,1186.0,3,22,25.0414,121.54638,114,1.0,1,0.14794520547945206,0,8,0
1454874964118269922,2464.0,7,50,25.05593,121.52509,9999,0.0,1,0.8958904109589041,0,0,1
1454881837962756222,1633.0,3,16,25.04313,121.50697,120,1.92,1,0.20273972602739726,0,11,0
1454886772900351393,2450.0,7,50,25.05657,121.52393,9999,0.0,1,1.0,0,0,1
1454897010964317993,2470.0,7,50,25.056550309156485,121.52359282149423,9999,0.0,1,1.0,0,0,1
1454901305464199390,3341.0,3,16,25.0458,121.50923,128,0.97,1,0.1780821917808219,0,1,0
1454924465710415435,2983.0,2,19,25.05787,121.56799,144,2.93,1,0.9917808219178083,0,10,0
1455065542708012221,1910.0,7,50,25.05768,121.52402,9999,0.0,1,1.0,0,0,1
1455424986547411658,2010.0,31,4,25.0182503,121.572126,9999,0.0,1,0.024657534246575342,0,2,0
1455642503129123196,2019.0,3,1,25.0636275,121.5217363,9999,0.0,0,0.9863013698630136,0,0,1
1455693561653852932,1493.0,30,28,25.04502773542536,121.50500289545424,116,1.76,1,0.2876712328767123,0,11,0
1456128119226357025,4366.0,5,7,25.02982,121.55189,99,2.43,1,0.9260273972602739,0,8,0
1456203168711071233,1402.0,2,66,25.04433,121.50704,100,4.43,1,0.31232876712328766,0,11,0
1456211978747418370,1101.0,2,66,25.04487,121.50742,121,1.34,1,0.33424657534246577,0,11,0
1456218332648455145,1186.0,2,66,25.04465,121.50857,96,5.68,1,0.30684931506849317,0,11,0
1456305647669749968,1487.0,2,66,25.04262,121.50767,109,3.49,1,0.29315068493150687,0,11,0
1456310484288230057,1158.0,2,66,25.04324,121.50716,108,3.16,1,0.2821917808219178,0,11,0
1456337367764783132,1554.0,2,66,25.04312,121.50705,106,3.56,1,0.2465753424657534,0,11,0
1456341002289541221,1575.0,2,66,25.04404,121.50714,105,4.07,1,0.31232876712328766,0,11,0
1456555015735609806,2193.0,3,6,25.04426,121.55467,9999,0.0,1,0.9287671232876712,0,8,1
1456568740783562317,2772.0,3,6,25.04423,121.55263,162,0.42,1,0.8684931506849315,0,8,1
1456960108421463202,538.0,1,2,25.04892,121.51049,9999,0.0,0,0.33972602739726027,3,7,0
1457009718708153504,1272.0,2,66,25.0432,121.50714,108,3.66,1,0.24383561643835616,0,11,0
1457013459843848314,1253.0,2,66,25.04485,121.50723,110,2.67,1,0.3013698630136986,0,11,0
1457015689187794589,2640.0,5,21,25.041657109857194,121.5646195794915,9999,0.0,1,0.4931506849315068,0,2,0
1457022068787069328,1365.0,2,66,25.04494,121.50691,106,2.79,1,0.3041095890410959,0,11,0
1457032026507546398,1392.0,2,66,25.04262,121.50746,119,1.84,1,0.20821917808219179,0,11,0
1457036239289097967,1078.0,2,66,25.04314,121.50712,106,3.05,1,0.3232876712328767,0,11,0
1457040347017522341,1362.0,2,66,25.04474,121.50751,93,3.75,1,0.32602739726027397,0,11,0
1457045073307139758,2010.0,2,66,25.044873278856247,121.5084769039439,104,2.0,1,0.336986301369863,0,11,0
1457049505874917205,1372.0,2,66,25.04495,121.50832,122,2.35,1,0.31232876712328766,0,11,0
1457283027208067784,3741.0,2,14,25.04605,121.50529,106,3.42,1,0.5780821917808219,0,11,0
1457285805599088255,2682.0,4,22,25.02892747684882,121.56485058367252,9999,0.0,1,0.3013698630136986,0,2,0
1457626502312988817,1303.0,2,66,25.04282,121.50704,108,3.33,1,0.30684931506849317,0,11,0
1457629859459338266,992.0,2,66,25.0449,121.50849,102,5.63,1,0.3150684931506849,0,11,0
1457632968488439274,1340.0,2,66,25.04313,121.50713,121,2.0,1,0.29041095890410956,0,11,0
1457636947524869242,1567.0,2,66,25.04459,121.50761,112,3.33,1,0.2219178082191781,0,11,0
1457644979884837397,1070.0,2,66,25.04433,121.50714,110,3.24,1,0.28493150684931506,0,11,0
1457650933729789831,1402.0,2,66,25.04461,121.50746,110,1.67,1,0.29315068493150687,0,11,0
1457653641930319554,2010.0,2,66,25.04402,121.5069,109,2.0,1,0.3506849315068493,0,11,0
1457657157992143208,1202.0,2,66,25.04302,121.5072,107,3.16,1,0.3095890410958904,0,11,0
1457844708202186584,359.0,30,5,25.02625,121.53314,9999,0.0,1,0.5123287671232877,3,8,0
1457854153019848158,342.0,30,5,25.0599,121.52933,9999,0.0,1,0.7232876712328767,3,0,1
1457857103370218955,1009.0,1,1,25.03236,121.55552,94,3.0,0,0.38082191780821917,2,8,0
1457858049040950116,3200.0,37,55,25.03003,121.55669,9999,0.0,1,1.0,0,8,1
1457863319402989746,1759.0,10,55,25.03222,121.55741,9999,0.0,1,1.0,0,8,1
1458024132341280524,1888.0,1,12,25.06036,121.52768,112,2.73,1,0.8410958904109589,0,0,0
1458415601371219907,1605.0,29,10,25.057393111728818,121.56950555741788,9999,0.0,1,0.5945205479452055,0,10,0
1458560423105813427,752.0,28,33,25.02042,121.5563,9999,0.0,1,0.7643835616438356,2,8,1
1459235700847368536,1480.0,3,1,25.04397184500205,121.56344410032034,127,1.92,0,0.936986301369863,2,2,0
1459375544389581870,2474.0,1,50,25.06237,121.52461,93,1.0,1,1.0,0,0,1
1459949513942959143,1143.0,2,66,25.04474,121.5078,106,1.84,1,0.2684931506849315,0,11,0
1459954861175200047,1122.0,2,66,25.044738721243945,121.50841839721896,105,2.94,1,0.3315068493150685,0,11,0
1459957998004744018,1214.0,2,66,25.04498,121.50869,107,3.68,1,0.3150684931506849,0,11,0
1459961751992424509,1143.0,2,66,25.04477638675824,121.50875717569212,106,3.33,1,0.2136986301369863,0,11,0
1459965507746384214,1541.0,2,66,25.04339,121.50685,105,3.0,1,0.30684931506849317,0,11,0
1459968857128034542,1258.0,2,66,25.04472,121.50689,108,3.53,1,0.29041095890410956,0,11,0
1459976868151763769,1162.0,2,66,25.04263,121.50716,111,2.61,1,0.3232876712328767,0,11,0
1460021919803912490,325.0,30,5,25.04378,121.57936,9999,0.0,1,1.0,3,2,1
1460140090467991980,643.0,1,1,25.0439075,121.5067541,101,6.49,0,0.0547945205479452,2,11,0
1460480852799339451,1388.0,2,66,25.04482,121.5085,106,4.0,1,0.29863013698630136,0,11,0
1460492722573669803,1535.0,2,66,25.04279,121.50746,106,4.44,1,0.25205479452054796,0,11,0
1460499930118113603,1404.0,2,66,25.04463,121.50717,111,2.83,1,0.3452054794520548,0,11,0
1460526158897409473,2600.0,1,9,25.042451157865955,121.50696564054962,93,2.0,1,0.2,0,11,0
1460649526196863116,3380.0,1,4,25.04074259432503,121.57547648996116,9999,0.0,1,0.4986301369863014,2,2,0
1460708256462028674,1677.0,5,4,25.041922,121.5703811,138,1.32,1,0.8821917808219178,0,2,0
1460863364214685409,3380.0,2,14,25.044833953206552,121.50588028470982,111,2.14,1,0.5342465753424658,0,11,0
1460879031192300892,1618.0,2,2,25.04692,121.50467,108,1.7,0,0.11506849315068493,0,11,0
1461263144416881916,1881.0,3,9,25.04551,121.5369,9999,0.0,1,0.2876712328767123,0,0,0
1461272258892373519,1524.0,7,50,25.05255,121.5226,9999,0.0,1,0.8876712328767123,2,0,1
1461276654194647151,1680.0,4,40,25.052837532584963,121.52468278958584,9999,0.0,1,0.8328767123287671,2,0,1
1461291901982804537,2000.0,30,40,25.06213,121.52318,9999,0.0,1,1.0,0,0,1
1461368326085521435,1064.0,2,66,25.04269,121.50769,109,2.0,1,0.35342465753424657,0,11,0
1461397923056506386,3795.0,2,47,25.0468,121.57638,121,1.0,1,0.4794520547945205,0,2,0
1461487041412928740,1000.0,30,1,25.0386,121.50268,9999,0.0,0,0.9178082191780822,2,11,1
1461569242154778833,1248.0,1,4,25.0407,121.57546,94,4.15,1,0.9643835616438357,2,2,0
1462231457468972486,2506.0,2,19,25.04369,121.50763,106,1.41,1,0.2,0,11,0
1462247835920498794,1517.0,30,13,25.04269,121.50789,9999,0.0,1,0.5671232876712329,2,11,0
1462273332064109131,1253.0,2,19,25.044087336124747,121.50827501118972,108,2.14,1,0.2410958904109589,0,11,0
1462808209002259568,2417.0,1,4,25.09754,121.52296,133,1.4,1,0.16986301369863013,0,6,0
1462817629545107867,1101.0,2,15,25.04625,121.50455,101,2.11,1,0.28493150684931506,0,11,0
1462877190113108359,1374.0,28,13,25.08369,121.56464,9999,0.0,1,0.9945205479452055,2,3,1
1463789763556364919,1520.0,30,8,25.042649606796328,121.50727392472452,9999,0.0,1,0.7397260273972602,2,11,1
1464561779715087050,1342.0,28,13,25.08423,121.56643,9999,0.0,1,0.3315068493150685,2,3,0
1464568493269965302,4875.0,1,1,25.04196675285132,121.5062154829502,94,2.54,0,0.5780821917808219,0,11,0
1464623790431441264,1750.0,1,12,25.0607,121.52561,129,1.28,1,0.8767123287671232,0,0,0
1464971995136039102,2106.0,1,1,25.04792,121.51329,101,4.62,0,0.14520547945205478,2,1,0
1465017003626584789,1147.0,3,2,25.0445034142802,121.56343873590232,121,3.04,0,0.958904109589041,2,2,0
1465039256241285944,1158.0,2,6,25.04723,121.50503,9999,0.0,1,0.3917808219178082,2,11,0
1465205656973890343,1677.0,5,4,25.041922,121.5703811,155,0.47,1,0.9205479452054794,0,2,1
1465560751983010750,1183.0,2,66,25.0459,121.50838,102,4.2,1,0.3589041095890411,0,11,0
1465720279159749483,896.0,1,1,25.06636,121.54231,111,1.79,0,1.0,2,0,0
1465745235473925807,2760.0,1,3,25.046818220540302,121.5134361576721,9999,0.0,1,0.3917808219178082,2,1,0
1465867717598381869,2074.0,2,2,25.02758,121.52076,102,4.93,0,0.46301369863013697,0,1,0
1465981204077006679,3845.0,3,18,25.04239,121.50336,103,2.67,1,0.4712328767123288,0,11,0
1466461078154578135,1120.0,2,66,25.04356,121.50703,114,1.33,1,0.38082191780821917,0,11,0
1466541076328219936,1345.0,5,10,25.031809364037105,121.5528388159976,153,0.48,1,0.14246575342465753,0,8,0
1466670590414528350,3640.0,10,32,25.0355,121.52646,9999,0.0,1,0.936986301369863,0,1,1
1466687615711464846,3286.0,2,1,25.039992,121.506089,94,3.56,0,0.16986301369863013,0,11,0
1467133846471617171,2900.0,1,3,25.04723,121.5123,9999,0.0,1,0.2273972602739726,2,1,0
1467139511596114595,3120.0,1,3,25.04693971947233,121.5133986067459,9999,0.0,1,0.4438356164383562,2,1,0
1467217643652362099,2688.0,1,1,25.042838,121.543492,9999,0.0,0,0.23013698630136986,0,8,0
1467224378690730007,2010.0,13,3,25.02313,121.56719,144,1.03,1,0.7561643835616438,0,2,0
1467398064267511860,3078.0,2,51,25.04391064772006,121.50620211570008,96,6.38,1,0.8,0,11,0
1467695026848857668,1629.0,1,5,25.04711580066138,121.57315859626218,116,1.0,1,0.09863013698630137,0,2,0
1467804622576362936,1103.0,1,16,25.0416515,121.5518006,137,0.65,1,0.2273972602739726,0,8,0
1467809364806955976,1118.0,1,16,25.0416515,121.5518006,120,1.38,1,0.32054794520547947,0,8,0
1467812865990075908,1122.0,1,16,25.0416515,121.5518006,163,0.42,1,0.4136986301369863,0,8,0
1467814583279615616,1107.0,1,16,25.0416515,121.5518006,136,0.67,1,0.273972602739726,0,8,0
1467817352793388972,1103.0,1,16,25.0416515,121.5518006,101,3.0,1,0.3726027397260274,0,8,0
1467821229079191098,1126.0,1,16,25.0416515,121.5518006,115,1.32,1,0.3643835616438356,0,8,0
1467846222299024013,3429.0,2,3,25.053387598107413,121.55885917858107,108,2.93,1,0.3287671232876712,0,10,0
1467847527855514791,3223.0,1,1,25.0402,121.54425,138,0.64,0,0.2410958904109589,0,8,0
1468043743108233620,2672.0,3,14,25.0421414,121.5048309,120,2.08,1,0.1232876712328767,0,11,0
1468214444191586336,3091.0,5,4,25.03123,121.55939,9999,0.0,1,0.9452054794520548,2,2,1
1468248060688467629,2349.0,3,61,25.0465,121.50444,108,2.0,1,0.4931506849315068,0,11,0
1468291000694561333,3835.0,3,61,25.06535,121.54291,128,1.36,1,0.40821917808219177,0,0,0
1468499560547103502,1100.0,1,16,25.0416515,121.5518006,133,0.71,1,0.32602739726027397,0,8,0
1468521907276367595,1100.0,1,16,25.0416515,121.5518006,143,0.58,1,0.3589041095890411,0,8,0
1468538583240974635,1074.0,1,16,25.0416515,121.5518006,9999,0.0,1,0.2136986301369863,0,8,0
1468549980105060331,1074.0,1,16,25.0416515,121.5518006,9999,0.0,1,0.32054794520547947,0,8,0
1468552201387432920,1081.0,1,16,25.0416515,121.5518006,9999,0.0,1,0.34794520547945207,0,8,0
1468677455331578057,1551.0,2,6,25.04445,121.5027,108,3.39,1,0.5315068493150685,0,11,0
1468833312890428489,2000.0,30,81,25.0537618,121.5358238,9999,0.0,1,0.6931506849315069,0,0,0
1468889894520628327,4000.0,30,1,25.065393341338588,121.5126443816104,9999,0.0,0,0.7397260273972602,0,7,1
1468978973849084148,1651.0,3,61,25.04469,121.50516,129,0.79,1,0.4904109589041096,0,11,0
1469353516603750995,2197.0,2,18,25.04595,121.54886,129,1.67,1,0.9643835616438357,0,10,0
1469511177069526502,1130.0,3,2,25.044692044881543,121.56343538314104,114,5.65,0,0.958904109589041,2,2,0
1469937531442229079,1125.0,2,66,25.04302,121.50715,109,3.21,1,0.33972602739726027,0,11,0
1470132844533796629,2373.0,3,14,25.0421414,121.5048309,106,3.43,1,0.09041095890410959,0,11,0
1470743140954290556,1047.0,1,9,25.05335,121.59345,115,1.0,1,0.9917808219178083,2,5,1
1470779977166519163,1657.0,30,2,25.08449,121.56575,9999,0.0,0,1.0,2,3,1
1470797597262337860,2516.0,2,13,25.04678,121.51694,105,3.43,1,0.3863013698630137,0,1,0
1470837321633095256,3756.0,2,7,25.06339,121.54294,139,0.63,1,0.4465753424657534,0,0,0
1470950872103287701,829.0,1,9,25.052947160136902,121.5926094353199,148,0.53,1,0.8931506849315068,2,5,1
1471002481871034073,1271.0,2,4,25.043954148451103,121.5043935743241,118,1.8,1,0.07945205479452055,0,11,0
1471085431353888858,1025.0,2,1,25.0442566,121.5095569,94,6.0,0,0.19726027397260273,0,1,0
1471522035278375841,2079.0,3,5,25.036805754708837,121.54865064092498,132,0.73,1,0.3232876712328767,0,8,0
1471522411512305524,4229.0,7,3,25.04490936590696,121.51300709824513,9999,0.0,1,0.7890410958904109,0,1,1
1471536694652680199,1854.0,3,5,25.037528077609277,121.54819317121414,142,0.59,1,0.3589041095890411,0,8,0
1471547845792754192,2162.0,3,5,25.0346,121.54565,112,1.54,1,0.09041095890410959,0,8,0
1471764985025369870,2075.0,7,72,25.05813,121.52588,9999,0.0,1,1.0,0,0,1
1471823087028943816,1514.0,3,16,25.04267,121.50741,113,1.48,1,0.16164383561643836,0,11,0
1471831673461631977,2130.0,3,18,25.04124,121.50532,107,2.14,1,0.32602739726027397,0,11,0
1471858906444823036,2010.0,3,16,25.04293,121.5113,107,2.05,1,0.1863013698630137,0,1,0
1472523362236534196,2825.0,3,16,25.04458,121.50873,124,1.7,1,0.23013698630136986,0,11,0
1472541872812079901,3952.0,3,16,25.04462,121.50708,114,1.58,1,0.13424657534246576,0,11,0
1472547054986877954,1583.0,3,16,25.0424,121.50741,108,1.58,1,0.18356164383561643,0,11,0
1472553437581002903,3293.0,1,14,25.04491,121.50507,122,2.5,1,0.12054794520547946,0,11,0
1472854022404500326,1365.0,3,1,25.04159,121.50753,94,2.43,0,0.5726027397260274,0,11,0
1472946259319187866,2938.0,3,18,25.04261,121.50386,116,2.83,1,0.5287671232876713,0,11,0
1472959512119462305,2812.0,5,21,25.04685,121.51464,9999,0.0,1,0.2465753424657534,0,1,0
1472980833694194085,2558.0,7,50,25.05702,121.52387,9999,0.0,1,0.9205479452054794,0,0,1
1473013775957895093,1985.0,7,72,25.0587,121.52529,9999,0.0,1,1.0,0,0,1
1473537074425724278,1659.0,2,12,25.043394000000006,121.50349188095092,102,4.82,1,0.863013698630137,0,11,0
1473621861122874238,2586.0,2,10,25.04293,121.55706,108,2.31,1,0.9041095890410958,0,8,0
1473624044716353657,2420.0,2,17,25.04463,121.5567,93,3.64,1,0.9041095890410958,0,8,0
1473632501781859453,1100.0,30,1,25.043563905895624,121.56936444828672,119,1.0,0,0.7452054794520548,2,2,1
1473714517746359622,2152.0,2,12,25.05327,121.52604,126,0.86,1,0.9753424657534246,0,0,1
1473747460564283249,1577.0,3,13,25.058,121.52475,9999,0.0,1,0.9917808219178083,2,0,1
1473753496315304341,1881.0,3,13,25.05764,121.52527,9999,0.0,1,0.989041095890411,2,0,1
1474411035194346963,773.0,28,2,25.0408885,121.5071579,9999,0.0,0,0.8191780821917808,0,11,1
1474461113428611488,1318.0,2,16,25.087210918127745,121.52377062855837,9999,0.0,1,0.8273972602739726,0,6,1
1474727428934657563,520.0,1,1,25.04227,121.61988,122,1.88,0,0.1863013698630137,2,5,0
1475120404707810572,2231.0,7,5,25.038006687786517,121.54418530326794,9999,0.0,1,0.12054794520547946,0,8,0
1475148523965281190,1037.0,1,16,25.0416515,121.5518006,9999,0.0,1,0.33972602739726027,0,8,0
1475154886929954682,1881.0,3,5,25.043995495108675,121.53508920964045,111,2.5,1,0.2876712328767123,0,8,0
1475162054068250207,4523.0,2,2,25.03696,121.54972,114,3.87,0,0.40821917808219177,0,8,0
1475185793964313267,2532.0,3,5,25.042451904124736,121.54692748045116,9999,0.0,1,0.27945205479452057,0,8,0
1475329188135198052,1651.0,30,33,25.0159804557193,121.53134085672528,9999,0.0,1,0.8164383561643835,0,1,1
1475983214871357541,1711.0,3,8,25.03997,121.50703,9999,0.0,1,0.8136986301369863,0,11,1
1476018522429147327,3849.0,14,1,25.114437596273373,121.51890183865356,9999,0.0,0,0.8273972602739726,0,4,1
1476805930912257040,1137.0,1,9,25.04459,121.58024,115,2.26,1,0.9726027397260274,2,2,0
1477274525345217641,1928.0,30,2,25.08265,121.56445,9999,0.0,0,1.0,0,3,1
1477357111887354010,2896.0,3,2,25.05961,121.56081,9999,0.0,0,0.36164383561643837,2,10,0
1477455801801249551,2778.0,2,9,25.0408885,121.5071579,97,4.12,1,0.6712328767123288,0,11,0
1479504759442702450,2740.0,3,6,25.05018,121.51733,99,1.58,1,0.8986301369863013,0,7,0
1479747682952784554,2329.0,7,72,25.060368992413835,121.5260562751324,9999,0.0,1,1.0,0,0,1
1480258886064642951,2185.0,14,3,25.04643,121.51378,9999,0.0,1,0.8657534246575342,0,1,1
1480268935978085487,2182.0,25,3,25.04629845278404,121.51384716195804,9999,0.0,1,0.8356164383561644,0,1,1
1480378994140513230,1759.0,2,12,25.044301690725693,121.50559197666902,9999,0.0,1,0.9452054794520548,0,11,1
1480409925799381676,1130.0,2,12,25.04208,121.50727,101,5.0,1,0.9013698630136986,0,11,0
1480804193036277303,1928.0,1,2,25.04329,121.54267,9999,0.0,0,0.1643835616438356,0,8,0
1480845710096354059,1707.0,1,2,25.0432863,121.5426734,9999,0.0,0,0.25753424657534246,0,8,0
1480907578010101568,687.0,4,49,25.0451,121.51569,108,2.0,1,0.915068493150685,2,1,0
1481070745572806801,1296.0,2,12,25.040220871081097,121.50592648876304,101,3.0,1,0.9726027397260274,0,11,0
1481086050418252155,2230.0,2,12,25.04246,121.50562,9999,0.0,1,0.9041095890410958,0,11,1
1481162293522527764,1271.0,7,72,25.057598506718996,121.52630806120229,109,1.0,1,1.0,0,0,1
1481189968873444896,1349.0,2,12,25.043577230383203,121.50617112196689,112,1.0,1,0.8986301369863013,0,11,1
1481193162291667789,2896.0,2,13,25.05769,121.52476,98,3.0,1,0.9616438356164384,0,0,0
1481655501972984810,1353.0,2,1,25.056545272606968,121.52101368891502,98,2.0,0,0.30684931506849317,2,0,0
1481720534817123202,2830.0,2,10,25.02421,121.52374,108,2.78,1,0.3232876712328767,0,1,0
1481892649424549692,1183.0,1,1,25.04231,121.50587,100,2.0,0,0.16164383561643836,0,11,0
1482624825714372406,983.0,2,33,25.04087366929525,121.5062693813094,136,0.67,1,0.9260273972602739,0,11,1
1482637056001010246,877.0,2,33,25.04491,121.50512,9999,0.0,1,0.947945205479452,0,11,1
1482668937366646989,1508.0,5,33,25.025356364326385,121.54684986782512,9999,0.0,1,0.3178082191780822,2,8,0
1482826471380086175,1237.0,2,1,25.04299649202327,121.58290017396212,94,2.0,0,0.1232876712328767,2,2,0
1483098740145099406,1275.0,2,2,25.0419,121.50498,134,1.25,0,0.12602739726027398,0,11,0
1483154737800748116,1168.0,1,9,25.04062,121.58007,108,1.96,1,0.9753424657534246,2,2,0
1483187784027386661,1488.0,2,33,25.04536602300489,121.50656024691928,119,1.0,1,0.947945205479452,0,11,1
1484253250949325815,1714.0,5,2,25.05185171022094,121.52381247169868,127,0.83,0,0.5260273972602739,0,0,0
1484577379587301256,2576.0,2,13,25.04482,121.51521,93,4.57,1,0.4191780821917808,0,1,0
1484624289458740734,2280.0,4,1,25.0421414,121.5048309,9999,0.0,0,0.12054794520547946,0,11,0
1484679858647983714,1440.0,31,13,25.02832,121.50316,9999,0.0,1,1.0,0,11,1
1484686397960264990,1413.0,31,13,25.02831102170766,121.50409265179007,9999,0.0,1,1.0,0,11,1
1484816114638172401,1560.0,2,3,25.05397,121.52773,100,2.0,1,0.21095890410958903,0,0,0
1484834613384698580,1831.0,1,12,25.05888,121.52297,9999,0.0,1,0.8410958904109589,0,0,1
1485517314995581463,4706.0,90,1,25.03845983229396,121.52983351831904,9999,0.0,0,0.9972602739726028,0,1,1
1485594701317338376,1735.0,2,33,25.04206,121.50798,108,1.82,1,0.958904109589041,0,11,0
1485657008412894489,4860.0,2,12,25.04539,121.50746,106,1.0,1,0.9561643835616438,0,11,1
1486147638301800739,1124.0,5,1,25.04135,121.53304,9999,0.0,0,0.9917808219178083,2,8,1
1486587560914249731,711.0,4,49,25.04517,121.51578,113,1.0,1,0.8493150684931506,2,1,1
1486610564350924651,705.0,4,49,25.04486,121.51541,9999,0.0,1,0.9506849315068493,2,1,1
1486663486078577608,646.0,4,49,25.04322,121.51705,102,2.0,1,0.9753424657534246,2,1,0
1486669882767782472,707.0,4,49,25.04341,121.51676,95,2.0,1,0.7698630136986301,2,1,0
1486740654831419843,659.0,4,49,25.04334,121.51481,98,2.65,1,0.8931506849315068,2,1,0
1486755334410728333,714.0,4,49,25.04498,121.51532,97,1.58,1,0.9753424657534246,2,1,0
1486761955476283008,633.0,4,49,25.04291,121.51694,121,1.0,1,0.9808219178082191,2,1,1
1486775408003150654,712.0,4,49,25.04295,121.51677,121,1.0,1,0.9178082191780822,2,1,1
1486799549687440506,717.0,4,49,25.0446,121.51703,9999,0.0,1,0.9424657534246575,2,1,1
