id,review_recency_ratio,review_decay,review_density_ratio,is_unsold
12796531,0.0,0.7263374485596708,0.0,0
12815108,0.0,0.4458161865569273,0.0,1
12815941,0.1111111111111111,0.026977594878829447,0.13355099138871704,0
12892380,0.0,0.15820759030635573,0.0,0
12897349,0.1532258064516129,0.022862368541380886,5.0,0
12909519,0.014492753623188406,0.07887517146776406,0.13355099138871704,1
12937970,0.013100436681222707,0.029721079103795154,0.4006529741661511,0
12991166,0.0,0.11408321902149063,0.0,1
12999941,0.0,0.12391403749428441,0.0,0
13032793,0.0,0.08664837677183357,0.0,1
13034881,0.015789473684210527,0.02423411065386374,0.4006529741661511,0
13132837,0.0,0.5557841792409693,0.0,0
13155905,0.5714285714285714,0.029263831732967534,0.5342039655548682,0
13227358,0.24242424242424243,0.028120713305898493,2.1368158622194726,0
13273687,0.16129032258064516,0.045038866026520345,0.6677549569435851,0
13316714,0.0821917808219178,0.03040695016003658,3.2052237933292087,0
13324212,0.06666666666666667,0.02606310013717421,4.140080733050228,0
13364884,0.06896551724137931,0.05326931870141747,0.2671019827774341,0
13380983,0.020618556701030927,0.02446273433927755,0.2671019827774341,0
13406169,0.07246376811594203,0.05464106081390032,0.6677549569435851,0
13540710,0.0392156862745098,0.03269318701417467,0.8013059483323022,0
13563942,0.0625,0.04412437128486511,0.2671019827774341,0
13610279,0.031007751937984496,0.027663465935070873,0.5342039655548682,0
13611755,0.0,0.2030178326474623,0.0,1
13649155,0.0672782874617737,0.027892089620484683,2.938121810551775,0
13660847,0.03488372093023256,0.029492455418381344,0.4006529741661511,0
13742219,0.15566037735849056,0.02400548696844993,4.407182715827662,0
13780908,0.0,0.5843621399176955,0.0,1
13802886,0.0,0.3637402834933699,0.0,0
13855114,0.0,0.08390489254686785,0.0,0
13901288,0.0,0.22313671696387746,0.0,0
13906407,0.007751937984496124,0.07270233196159122,0.13355099138871704,0
13928722,0.004149377593360996,0.06790123456790123,0.13355099138871704,0
13945956,0.022727272727272728,0.050068587105624146,0.2671019827774341,0
14003706,0.0,0.4311842706904435,0.0,0
14066109,0.0,0.21330589849108367,0.0,1
14066252,0.043478260869565216,0.0720164609053498,0.13355099138871704,0
14068043,0.6842105263157895,0.029263831732967534,1.7361628880533215,0
14068140,0.4166666666666667,0.031092821216278006,1.3355099138871702,0
14069575,0.0,0.09693644261545496,0.0,1
14070634,0.3333333333333333,0.07796067672610882,0.13355099138871704,0
14071140,0.4827586206896552,0.022862368541380886,1.8697138794420385,0
14119540,0.059748427672955975,0.021719250114311844,2.5374688363856235,0
14158491,0.0,0.4997713763145862,0.0,0
14188621,0.022857142857142857,0.04709647919524463,0.5342039655548682,0
14214031,0.08379888268156424,0.029492455418381344,2.0032648708307557,0
14241304,0.03286384976525822,0.048239597622313675,0.9348569397210192,0
14305998,0.07547169811320754,0.02606310013717421,0.5342039655548682,0
14322087,0.0903954802259887,0.02400548696844993,2.1368158622194726,0
14322882,0.09451219512195122,0.02263374485596708,4.140080733050228,0
14396024,0.08928571428571429,0.023319615912208505,2.0032648708307557,0
14397837,0.023255813953488372,0.02629172382258802,0.2671019827774341,0
14421878,0.0125,0.023090992226794695,0.2671019827774341,0
14529227,0.0,0.10676726108824874,0.0,0
14541211,0.058823529411764705,0.07544581618655692,0.13355099138871704,1
14559030,0.7368421052631579,0.03269318701417467,1.8697138794420385,0
14569313,0.0,0.4275262917238226,0.0,0
14582309,0.06746031746031746,0.03909465020576132,2.2703668536081896,0
14623736,0.0,1.0,0.0,1
14757959,0.03768115942028986,0.023090992226794695,1.7361628880533215,0
14893120,0.041666666666666664,0.037951531778692274,2.2703668536081896,0
14964333,0.04132231404958678,0.023548239597622315,0.6677549569435851,0
15035792,0.050761421319796954,0.023548239597622315,1.3355099138871702,0
15044520,0.11940298507462686,0.02446273433927755,2.1368158622194726,0
15107917,0.08450704225352113,0.022862368541380886,2.4039178449969065,0
15141830,0.02727272727272727,0.05029721079103795,0.4006529741661511,0
15148535,0.0,0.5,0.0,0
15215432,0.1111111111111111,0.04183813443072702,0.5342039655548682,0
15305332,0.03787878787878788,0.029263831732967534,1.3355099138871702,0
15364905,0.0,0.1703246456332876,0.0,0
